"","X","vpdphy","mpdphy","V3","vpdfunc","mpdfunc","V3.1","riq","lat","lon","HYBAS_ID"
"36",6070331260,28876.7952254715,293.527337139003,0.194736498970367,0.179328943214144,3.1821061284156,0.274689972305646,155,-5.180140848,-49.35395341,6050007950
"37",6070339020,15269.6966633946,268.102786119231,-0.0904737851495997,0.318583027925736,3.08585037582241,-0.383749836346153,40,-5.227308383,-48.02128635,6050345000
"38",6070344380,14281.6710082545,246.538371760684,-2.32639375453056,0.348466652814259,3.0541369661538,-1.55077880478584,27,-5.42843193,-47.62280562,6050345000
"39",6070344540,21294.2635097038,274.245321079804,-0.362735514405803,0.185216261775346,3.17315723964501,-1.37038990139318,113,-5.283673552,-48.83075938,6050344540
"40",6070344660,47118.9011191686,341.667323561562,0.968911342652448,0.182932417291907,3.19484292866367,0.207505995961745,37,-5.381726799,-49.11240996,6050344660
"41",6070345000,17712.1886550642,275.267062173376,-0.789246828279418,0.235674391214913,3.12221837409831,-1.22443002365727,83,-5.13656418,-48.51142628,6050345000
"42",6070345180,16591.5277506643,271.098925071521,-1.83682716029792,0.21930497916084,3.12992187835237,-1.23846348700228,97,-5.529270734,-48.33970814,6050345180
"43",6070345840,8913.99448624598,229.267831673118,-1.2448338370104,0.189347432552482,3.16142090981266,-0.922454122791756,31,-5.526040665,-49.25967829,6050344660
"44",6070350740,15976.0136953864,275.268151112987,-0.798313296753617,0.182059081357106,3.13892209417496,-0.265621135559339,56,-5.441223846,-50.16105475,6050007950
"45",6070350740,15976.0136953864,275.268151112987,-0.798313296753617,0.182059081357106,3.13892209417496,-0.265621135559339,56,-5.441223846,-50.16105475,6050344660
"46",6070350910,18113.2717836976,281.432162962011,-1.28729912086211,0.197192045508516,3.12264008081718,-1.09987342585071,59,-5.689550965,-50.14253929,6050344660
"47",6070351360,18461.8462761521,278.336063583333,0.00820132792275628,0.214573159347438,3.11527189450648,-0.14664085613119,48,-5.648583918,-47.42306976,6050345000
"48",6070352310,16343.1522043245,292.682781230496,-0.840716595954452,0.202016465060607,3.16709031931917,-1.67589828477295,48,-5.866699705,-49.79190224,6050344660
"49",6070353500,17485.8787175578,285.159851900481,-2.34982798962623,0.228960292142435,3.11127680944016,-2.16266780564644,65,-5.603070991,-49.52559603,6050344660
"50",6070353510,14141.6347519939,266.42974526734,-1.85555022461019,0.175406094573621,3.16737293676952,0.523893864705307,68,-6.272826473,-49.39693847,6050344660
"51",6070354680,17868.1073967627,261.888428881609,0.150811988378486,0.159708081828441,3.17464896719815,1.21580790330508,155,-5.489060932,-50.62445927,6050344660
"52",6070354790,15221.892995928,278.546716057334,-0.448680166574504,0.160850888875279,3.19333604569487,0.153573894722997,92,-5.857890197,-50.40715409,6050344660
"53",6070356100,15287.5871847388,263.374069396396,-0.254360308312721,0.240524441994431,3.13432143030467,-1.46147049917697,37,-5.786964814,-47.64587599,6050345000
"54",6070356350,21308.8975665093,274.693241280159,-1.21545726489587,0.376052013577539,3.02442717381118,-2.36537423879853,36,-5.827472747,-48.36288758,6050345180
"55",6070361000,14877.0401108247,257.046905677311,-0.534823548386821,0.236438650626085,3.14113764984678,-0.930230418073806,85,-5.79649851,-50.75390336,6050344660
"56",6070363800,16916.8272079175,244.518070489442,-0.8481273737653,0.226304810430441,3.08265421606391,-0.824989052624809,52,-6.105879851,-50.79768541,6050344660
"57",6070363920,22988.9335288779,283.109739028107,-0.528046117629053,0.184464895184187,3.17932869996132,-0.298256532124373,169,-6.137646118,-48.27506398,6050345180
"58",6070365280,16624.3383832252,266.037155156863,-0.3450411312243,0.200142207717276,3.18076241708673,-1.11158641573028,34,-5.996117879,-50.10045162,6050344660
"59",6070365400,26279.3554169398,278.140048540443,1.15370054527579,0.194497860750865,3.13168751531009,1.11320279348346,71,-6.092428547,-49.87758376,6050344660
"60",6070367030,16878.3609346292,268.884923060577,-1.10124535981738,0.222792142909601,3.0889531049185,-1.41841211119554,65,-6.348546404,-47.50115829,6050345000
"61",6070368300,15127.607912256,272.292764341469,-1.6681027280381,0.183770943738401,3.17265811524337,-0.399254637351323,98,-6.624691723,-50.51191829,6050344660
"62",6070368450,15663.7549200637,263.77755746851,-1.59842949536836,0.2181190751093,3.11840465469365,-1.2626465546828,63,-6.514313951,-50.89124847,6050344660
"63",6070369020,26892.9681993484,280.284086252479,-0.905949248083351,0.207083119820437,3.13752903068419,-1.01806234398727,115,-6.032143286,-48.54232024,6050345180
"64",6070369270,29915.7731954613,300.247763062828,0.386179340627442,0.182560100396293,3.18271112246538,0.133823934084828,92,-6.248602398,-48.43253931,6050345180
"65",6070369550,13845.7317766454,244.541660149861,-1.4816873516777,0.268361944822947,3.05560668300729,-0.492304853749735,47,-6.161569965,-50.02664535,6050344660
"66",6070369560,15221.7940057025,256.034285589241,-0.543049829279336,0.216191738565475,3.06475886753653,-0.777391168189395,80,-6.341110015,-49.79951942,6050344660
"67",6070370850,12176.192357169,238.127070733605,-1.38837851713259,0.177071751594042,3.16091307983286,0.627692453192999,109,-6.433432274,-50.10970064,6050344660
"68",6070375350,23978.097275971,287.184752994035,0.223058302479266,0.154901861545013,3.21782953542963,-0.114665682806702,76,-6.642448465,-48.10738857,6050345180
"69",6070375520,22462.0497536231,288.825149143813,0.0363037424708566,0.193039289785201,3.1348121684116,-0.492782627984873,213,-6.408052939,-48.63747619,6050345180
"70",6070379950,13582.2166774984,264.496899690336,-1.20323071855655,0.195089781941132,3.16980432644949,-0.137760655082544,150,-6.702278988,-47.53857257,6050345000
"71",6070379960,30914.6502606488,264.883603275748,-0.311748991248376,0.214690889896657,3.15136303892314,-1.45959785395482,43,-6.623959389,-47.13064449,6050345000
"72",6070381100,4341.73868307143,182.759215662366,-2.20166105181948,0.280945533130231,3.0698946127436,-0.776286497497058,31,-6.893278393,-50.15198712,6050344660
"73",6070382740,19935.8017696303,301.608498274194,-1.20547882715332,0.294931160263453,3.10900037163318,-1.36141171155628,32,-7.076160453,-48.32056092,6050345180
"74",6070382840,21220.5998901937,274.988531853721,-1.69137606431837,0.169188545667414,3.1624527086119,-0.134894571357379,109,-6.834294967,-48.55624091,6050345180
"75",6070384890,15935.2077501845,270.523169683516,-0.532489482712389,0.190252730550628,3.12746115442281,0.376541523224562,91,-6.875491196,-49.22321916,6050345180
"76",6070384900,15889.6762514886,272.424549519831,-1.38500069611087,0.171645723374441,3.18503873302541,-0.157882309373753,62,-7.200885181,-48.67801277,6050345180
"77",6070390310,15349.7471532076,273.363482736134,-0.9149192595433,0.189609605328511,3.08363704779405,-0.672635171890936,35,-6.971993404,-46.88547813,6050345000
"78",6070390420,12915.8515470554,228.22526025746,-1.35083772775336,0.298313606476092,3.03695738128262,-1.76155558456272,69,-7.18426253,-47.69714294,6050345000
"79",6070408150,13289.1811024829,271.382394438503,-0.127952006074008,0.17569070101306,3.18587211243169,0.7059992651387,34,-7.723103194,-47.77687124,6050408150
"80",6070413730,11892.132445349,239.344652384615,-0.722439896812198,0.192489269336085,3.15954664014282,-0.164007180599364,13,-7.753592802,-49.19641385,6050411450
"81",6070422090,17887.2731144637,283.567037647186,-0.298841517747959,0.302587854558956,3.08809698870846,-1.22102550414489,22,-7.916483632,-47.99945113,6050408150
"82",6070429150,12304.0974650598,243.509507781889,-0.753826409055383,0.250254066522954,3.12263053019026,-0.743215044882416,79,-8.568901381,-48.24738975,6050408150
"83",6070430430,13393.0689598226,222.87114234879,-1.28515638994568,0.209909278944314,3.10713437023983,-0.821444303114734,32,-8.39951606,-49.34489698,6050411450
"84",6070451380,19903.4136142896,272.043334107871,0.203484365226066,0.224043406207351,3.15829297235826,-0.856978649611264,116,-9.278733292,-48.40235906,6050451380
"85",6070459050,27379.3282589725,287.137233986723,0.838550436354653,0.215355937563982,3.16151590060646,-0.208612728543163,122,-9.926349193,-49.44128992,6050459050
"86",6070459180,15798.0542509389,270.581241805314,-0.812271505682554,0.180423325860442,3.14281761372259,1.48176526242871,46,-9.212712102,-50.20829598,6050458930
"87",6070465340,15525.174928671,258.29935578396,-1.60560231782183,0.215913216217989,3.13705791817358,-0.651120544934651,101,-9.616980695,-50.15736272,6050458930
"88",6070467970,21624.0914338239,269.433084362219,-1.31384132686321,0.197702616625874,3.15595622744044,-0.423623504631081,197,-9.84883273,-48.39043816,6050451380
"89",6070474520,11658.6863050245,217.078424494624,-0.777080066424465,0.282041177861034,3.00261611387571,-0.531750446534581,31,-9.717825012,-50.87691756,6050458930
"90",6070480090,21301.8536971079,274.460041199134,0.430384975662413,0.513962537844043,2.96217643383312,-1.4150087462715,22,-10.84955954,-50.33897744,6050476800
"91",6070480100,16423.2488428332,279.229861882626,1.22111152497618,0.213323679985735,3.14627989544047,-0.97624294362063,100,-10.06787309,-49.95218177,6050476800
"92",6070483360,19812.3586948718,272.208800569697,-1.18153486085764,0.300331909222888,3.09264163653584,-1.78526786042702,45,-10.02551613,-48.66491397,6050451380
"93",6070483570,25301.1044348711,282.899070780822,0.843107782253481,0.227285036888347,3.14271681910668,-1.27975087849263,146,-10.23675197,-48.33963191,6050451380
"94",6070486490,13343.6591272059,212.446542667692,-1.39005466637455,0.457372579044948,3.03072935854388,-2.08384267176721,26,-10.24095725,-46.54555145,6050451390
"95",6070486650,18769.1707644219,222.434691933333,-2.33778111281567,0.429738315810776,2.86754073300541,-3.52081280055311,30,-10.50421297,-46.83318736,6050451390
"96",6070486950,17590.1259080682,239.313877282801,-2.27757571305455,0.321227688954109,2.98487300394775,-3.62557819689255,48,-10.43958136,-49.53050485,6050476800
"97",6070490160,16263.7002004242,236.550045493761,-1.99764462476542,0.344902304357768,2.92027590300464,-1.80365288705281,34,-10.26734517,-51.04353863,6050476790
"98",6070490170,13896.8428171309,240.863655657971,-1.60714134279299,0.245589438525862,3.12981584570982,-0.0752252320184448,46,-10.50983324,-50.57276732,6050476790
"99",6070491900,28547.2630675873,285.609963037253,0.2540455179513,0.210018958020995,3.14333265689744,-1.29947948107942,248,-10.61537344,-48.35717788,6050451380
"100",6070499420,16961.150064029,248.234270822774,-1.3379531194753,0.356256224357709,2.94365684605849,-2.32930709835507,70,-10.96801552,-51.50714104,6050476790
"101",6070500380,18601.5001630632,273.016105556818,-0.807871688646842,0.179676594956069,3.10915893004246,-0.177009928048979,33,-10.75644675,-47.27792911,6050451390
"102",6070502810,20891.6762096378,252.045945970443,-1.15154538960537,0.358730099337549,2.9061866379352,-2.85066665307325,29,-10.8475068,-49.33157255,6050476800
"103",6070503540,23734.2427809172,265.787982623122,-0.0462666464130133,0.228481025029612,3.13126892490945,-0.87464751606747,154,-10.98899315,-48.12937499,6050451380
"104",6070503590,26283.1724015088,279.904406464215,0.565814571755829,0.225061300454115,3.13671380692254,-2.24745566274608,180,-10.9382993,-48.55445073,6050451380
"105",6070509190,26009.7149304412,283.377013286523,0.791541522956734,0.231704644026616,3.12606244778182,-0.889728964158305,138,-11.13704827,-48.8571699,6050451380
"106",6070509200,30302.7927206996,277.99036022933,0.860268503725632,0.22702155322352,3.13538879881115,-0.66922914207797,180,-11.26768034,-48.17202784,6050451380
"107",6070516530,34428.4284446454,289.140462968633,0.555376161500442,0.250364733353811,3.16199809988878,-1.41659996472744,104,-11.80561825,-48.2892787,6050451380
"108",6070516540,43976.589040048,290.66960744186,0.578065750096853,0.238033596950182,3.14135301333124,0.0475487891445942,43,-11.54567966,-48.27082402,6050451380
"109",6070522510,18681.0132522433,268.054318495136,-1.22620476601568,0.304390830991949,3.09689600100542,-2.13232230067123,63,-11.8774124,-49.00155328,6050451380
"110",6070522650,25073.1176529082,254.574568499234,0.340228497125434,0.349410793889202,3.02941972958454,-3.89208286396051,89,-11.69816681,-48.58937613,6050451380
"111",6070523850,21233.9314541964,227.462053680672,-2.50987644687594,0.547481679825346,2.67740973920606,-4.86184064484957,35,-11.46455262,-47.78222973,6050451380
"112",6070526660,10863.9553434155,165.374525050403,-2.78612986461068,0.573694910245287,2.71635062723953,-4.23728080501008,32,-11.83420761,-47.7337322,6050451380
"113",6070527670,18523.285828494,252.194880737959,-0.862439792320666,0.246850593280503,3.09466685401766,-0.938093304069467,50,-12.14549146,-51.0089802,6050527670
"114",6070528770,31742.4370721303,282.256445659961,-0.0622494887578363,0.224747325948861,3.15965190760805,-1.10941290595033,154,-11.81368354,-48.64798953,6050451380
"115",6070528780,25422.926301862,275.316942159278,-0.144826041460289,0.233199406567975,3.13492556044116,-1.98602445974842,187,-12.33835047,-48.39509995,6050451380
"116",6070530330,15973.2453410807,234.815299724311,-1.94136052859499,0.309935755347393,2.94899505016681,-2.5258431632622,57,-12.16387086,-48.65266036,6050451380
"117",6070531260,15066.4380801628,205.15081574,-1.33156930133654,0.779560677115418,2.67364688499213,-4.24610312441524,25,-11.52973629,-47.31309032,6050451380
"118",6070533080,13057.5687092439,212.958153510549,-2.54603500869984,0.318193646146191,3.00492010190232,-2.82030217444869,79,-11.56276475,-46.95582707,6050451380
"119",6070535060,11386.0526393326,211.306292283871,-2.36291811650984,0.23873794145941,2.99378048001596,-1.40552421437715,31,-11.90587164,-46.43764869,6050546360
"120",6070540610,23798.1132938699,261.02442547614,-0.149170760590186,0.260111339718895,3.09948516557982,-1.61279658993273,76,-12.58509815,-48.749866,6050451380
"121",6070542620,15080.8038429415,238.615739087571,-1.46494210950105,0.280455537325506,3.02197771574135,-2.13747988008904,60,-12.6125663,-49.96365076,6050476800
"122",6070542660,10653.212955478,222.858830159274,-2.3078088879643,0.234489538085109,3.09363764946597,-2.22328253545654,32,-12.2471206,-46.94491431,6050546360
"123",6070542750,11555.9153155411,216.285519801777,-2.76163772177213,0.326967184426537,2.9559040989134,-2.80318235580144,93,-12.56140053,-46.56188064,6050546360
"124",6070543860,18130.5337519902,247.65892596715,-1.21213355324979,0.30418016693079,2.96183627893405,-0.895071493411805,46,-12.57570838,-51.45916358,6050506430
"125",6070543860,18130.5337519902,247.65892596715,-1.21213355324979,0.30418016693079,2.96183627893405,-0.895071493411805,46,-12.57570838,-51.45916358,6050527670
"126",6070543870,23064.0005164243,273.946124680582,-0.684187949608064,0.226687594757584,3.1460630258294,-1.86103010244039,112,-12.81005993,-51.05115504,6050527670
"127",6070545010,24299.4864027484,254.812847329588,0.565152916589221,0.311602893246412,3.06951673365457,-1.8128695885639,90,-12.36413776,-47.12315728,6050546360
"128",6070545100,17042.2868655712,223.631123464387,-2.07340172717149,0.420682356217871,2.91345721521509,-2.4669005889505,27,-12.71799771,-47.08155523,6050546360
"129",6070546240,26467.6553771508,266.146978009395,-0.849969620589598,0.241231639129617,3.12212587399644,-2.19759378022868,160,-12.97286342,-48.24808244,6050546240
"130",6070546360,33740.2706689233,290.627049664183,-0.642819986469732,0.220186283689338,3.15189173839059,-2.18263516141082,140,-12.53406678,-48.00519302,6050546360
"131",6070549710,31353.1404953887,276.70317383101,0.554589056002186,0.224923975898841,3.15941281408392,-0.918703828364204,42,-12.42737381,-47.57842101,6050546360
"132",6070550000,45884.0069883842,308.199005716393,-0.35622684674795,0.241639131799312,3.16168715007721,-2.04648260837307,61,-12.70000353,-47.84338193,6050546360
"133",6070550960,18802.262069032,268.353571517111,-0.915307509192864,0.191938220865644,3.1553542094931,-0.0141765123959766,196,-13.12998888,-50.4390204,6050550960
"134",6070551090,16742.7088119343,252.087346401515,-1.13306092366053,0.210815039251735,3.16235454839178,-0.992884924082625,33,-12.96506133,-50.70606125,6050551090
"135",6070554670,10546.3036700697,240.860519067949,-1.33677214495924,0.257394387803113,3.09453630305385,0.110410173237045,40,-13.17216064,-48.82917326,6050451380
"136",6070556550,22949.1740211023,267.615761706553,-0.0283039214398195,0.264660129639654,3.11147077055936,-1.56214916189731,27,-13.2435054,-50.8883146,6050551090
"137",6070563830,10802.1658437051,241.410431321429,-2.61602991978994,0.216253290465977,3.1448750953836,-2.8789296283799,105,-13.4077166,-48.09916028,6050546240
"138",6070564720,16845.601437401,251.093772480672,-1.43028104172796,0.268758795302947,2.95872892874458,-0.541212393905915,35,-13.09964214,-46.96673211,6050546360
"139",6070565970,20674.0254915565,287.942091193565,1.013584633325,0.183120254426703,3.15876508725368,-0.022569183187946,167,-13.76830586,-50.76835954,6050565970
"140",6070565980,22087.9328893874,289.550292142541,0.942194423922317,0.168486936090499,3.17961134907,-0.020303335668241,113,-13.45450384,-50.50796622,6050565980
"141",6070566960,10870.1725192376,239.115008748718,-1.01084243820585,0.311301260644865,2.97571302206615,-2.08530642051265,40,-13.65968416,-48.85487776,6050451380
"142",6070568610,4391.04361053663,198.845865590643,-2.27553260412264,0.264886899827864,2.96308281823342,-1.34802886224009,19,-13.68359219,-47.4010825,6050546360
"143",6070568620,13319.4138745069,232.698761346306,-2.37521102870144,0.306928849609546,3.01613221031258,-3.2899867198149,75,-13.58303158,-47.0800221,6050546360
